NC_035784.1	65591166	65591168	52	NC_035784.1	65584876	65613117	0
NC_035784.1	65903450	65903452	-51	NC_035784.1	65892981	65914112	0
NC_035784.1	67943441	67943443	-58	NC_035784.1	67925295	67944012	0
NC_035784.1	67990332	67990334	53	NC_035784.1	67981115	67994556	0
NC_035784.1	67991198	67991200	65	NC_035784.1	67981115	67994556	0
NC_035784.1	68693107	68693109	-58	NC_035784.1	68652998	68721088	0
NC_035784.1	69554490	69554492	-72	NC_035784.1	69540157	69562366	0
NC_035784.1	75291846	75291848	-75	NC_035784.1	75269145	75335182	0
NC_035784.1	75314857	75314859	-51	NC_035784.1	75269145	75335182	0
NC_035784.1	76218382	76218384	63	NC_035784.1	76212133	76220093	0
NC_035784.1	79293414	79293416	55	NC_035784.1	79289210	79294705	0
NC_035784.1	79841166	79841168	51	NC_035784.1	79823553	79844002	0
NC_035784.1	81666532	81666534	-65	NC_035784.1	81666563	81688784	30
NC_035784.1	81784751	81784753	51	NC_035784.1	81781847	81792574	0
NC_035784.1	82092355	82092357	-51	NC_035784.1	82033148	82118417	0
NC_035784.1	82101045	82101047	51	NC_035784.1	82033148	82118417	0
NC_035784.1	82548250	82548252	-57	NC_035784.1	82518183	82566248	0
NC_035784.1	84951457	84951459	-52	NC_035784.1	84938973	84979594	0
NC_035784.1	84951457	84951459	-52	NC_035784.1	84945597	84958656	0
NC_035784.1	85967658	85967660	-58	NC_035784.1	85931610	86013571	0
NC_035784.1	86309404	86309406	-50	NC_035784.1	86307820	86345109	0
NC_035784.1	87735300	87735302	55	NC_035784.1	87729349	87738384	0
NC_035784.1	87874188	87874190	52	NC_035784.1	87859893	87957463	0
NC_035784.1	88305440	88305442	52	NC_035784.1	88303139	88333348	0
NC_035784.1	88794179	88794181	-64	NC_035784.1	88789880	88796311	0
NC_035784.1	89193226	89193228	60	NC_035784.1	89190839	89199277	0
NC_035784.1	89193226	89193228	60	NC_035784.1	89190938	89213425	0
NC_035784.1	89588289	89588291	52	NC_035784.1	89576549	89608843	0
NC_035784.1	90457416	90457418	-80	NC_035784.1	90431725	90460718	0
NC_035784.1	90812484	90812486	51	NC_035784.1	90808912	90817332	0
NC_035784.1	90909622	90909624	-65	NC_035784.1	90890314	90921082	0
NC_035784.1	91582932	91582934	-53	NC_035784.1	91574915	91584275	0
NC_035784.1	92841543	92841545	-56	NC_035784.1	92841546	92852879	2
NC_035784.1	94932867	94932869	51	NC_035784.1	94929877	95024359	0
NC_035784.1	95098213	95098215	-50	NC_035784.1	95090831	95100453	0
NC_035784.1	96107106	96107108	53	NC_035784.1	96086825	96130827	0
NC_035784.1	96552800	96552802	50	NC_035784.1	96544978	96559193	0
NC_035784.1	97120640	97120642	54	NC_035784.1	97114270	97178206	0
NC_035784.1	97250745	97250747	52	NC_035784.1	97237705	97295370	0
NC_035785.1	4685165	4685167	74	NC_035785.1	4675579	4759531	0
NC_035785.1	4744967	4744969	60	NC_035785.1	4675579	4759531	0
NC_035785.1	8268552	8268554	-55	NC_035785.1	8265503	8290356	0
NC_035785.1	11013150	11013152	-52	NC_035785.1	10987147	11028325	0
NC_035785.1	11013150	11013152	-52	NC_035785.1	11002100	11029767	0
NC_035785.1	12703931	12703933	56	NC_035785.1	12689829	12707130	0
NC_035785.1	14156207	14156209	64	NC_035785.1	14151987	14158497	0
NC_035785.1	14351204	14351206	54	NC_035785.1	14333633	14360004	0
NC_035785.1	14598066	14598068	55	NC_035785.1	14396222	14899936	0
NC_035785.1	14598066	14598068	55	NC_035785.1	14500082	14609918	0
NC_035785.1	14598066	14598068	55	NC_035785.1	14557179	14699936	0
NC_035785.1	14598066	14598068	55	NC_035785.1	14568598	14598217	0
NC_035785.1	16944852	16944854	59	NC_035785.1	16892350	16983036	0
NC_035785.1	16944852	16944854	59	NC_035785.1	16942230	17003991	0
NC_035785.1	17356834	17356836	58	NC_035785.1	17357174	17384084	339
NC_035785.1	29830587	29830589	54	NC_035785.1	29825989	29846345	0
NC_035785.1	31238802	31238804	59	NC_035785.1	31231697	31238138	-665
NC_035785.1	31878919	31878921	-57	NC_035785.1	31870553	31885515	0
NC_035785.1	32529155	32529157	-50	NC_035785.1	32529826	32565231	670
NC_035785.1	33207617	33207619	51	NC_035785.1	33197236	33208933	0
NC_035785.1	35798191	35798193	-52	NC_035785.1	35793738	35807106	0
NC_035785.1	41843041	41843043	-55	NC_035785.1	41837564	41859557	0
NC_035785.1	43783767	43783769	55	NC_035785.1	43781627	43784995	0
NC_035786.1	4921575	4921577	-57	NC_035786.1	4891277	4928300	0
NC_035786.1	8624213	8624215	60	NC_035786.1	8622458	8628493	0
NC_035786.1	9998394	9998396	52	NC_035786.1	9967088	10001334	0
NC_035786.1	11897414	11897416	56	NC_035786.1	11859094	11919772	0
NC_035786.1	13808095	13808097	63	NC_035786.1	13806661	13820689	0
NC_035786.1	14799931	14799933	-64	NC_035786.1	14777159	14796623	-3309
NC_035786.1	18065665	18065667	50	NC_035786.1	18064204	18066817	0
NC_035786.1	29945221	29945223	54	NC_035786.1	29902200	30006276	0
NC_035786.1	33053638	33053640	50	NC_035786.1	33050856	33054269	0
NC_035786.1	33817805	33817807	55	NC_035786.1	33804868	33822453	0
NC_035786.1	34083838	34083840	-59	NC_035786.1	34082847	34092601	0
NC_035786.1	34109667	34109669	66	NC_035786.1	34104347	34129158	0
NC_035786.1	34368874	34368876	-51	NC_035786.1	34326382	34384923	0
NC_035786.1	38651248	38651250	-50	NC_035786.1	38638177	38679437	0
NC_035786.1	38653051	38653053	53	NC_035786.1	38638177	38679437	0
NC_035786.1	40104348	40104350	62	NC_035786.1	40101110	40118773	0
NC_035786.1	41487753	41487755	-51	NC_035786.1	41477729	41498182	0
NC_035786.1	41487757	41487759	-67	NC_035786.1	41477729	41498182	0
NC_035786.1	41491819	41491821	50	NC_035786.1	41477729	41498182	0
NC_035786.1	41858571	41858573	-50	NC_035786.1	41850385	41933795	0
NC_035786.1	42150386	42150388	-51	NC_035786.1	42139346	42157176	0
NC_035786.1	42411776	42411778	-64	NC_035786.1	42358035	42415196	0
NC_035786.1	42414569	42414571	56	NC_035786.1	42358035	42415196	0
NC_035786.1	42447008	42447010	-61	NC_035786.1	42444156	42451614	0
NC_035786.1	42515699	42515701	52	NC_035786.1	42515396	42536006	0
NC_035786.1	42548090	42548092	50	NC_035786.1	42545158	42557307	0
NC_035786.1	42612849	42612851	56	NC_035786.1	42559220	42637290	0
NC_035786.1	42612849	42612851	56	NC_035786.1	42602824	42623146	0
NC_035786.1	43235781	43235783	-53	NC_035786.1	43223100	43243031	0
NC_035786.1	43236837	43236839	-53	NC_035786.1	43223100	43243031	0
NC_035786.1	43256645	43256647	-59	NC_035786.1	43246586	43275815	0
NC_035786.1	49056851	49056853	-57	NC_035786.1	49055558	49058674	0
NC_035786.1	50905232	50905234	50	NC_035786.1	50882255	50913293	0
NC_035786.1	53586488	53586490	-51	NC_035786.1	53578807	53596609	0
NC_035786.1	57121446	57121448	56	NC_035786.1	57110976	57153659	0
NC_035787.1	2052510	2052512	55	NC_035787.1	2049675	2060724	0
NC_035787.1	7855102	7855104	-51	NC_035787.1	7842025	7860974	0
NC_035787.1	7855120	7855122	-63	NC_035787.1	7842025	7860974	0
NC_035787.1	8607355	8607357	50	NC_035787.1	8604926	8619789	0
NC_035787.1	8650892	8650894	-50	NC_035787.1	8648170	8660309	0
NC_035787.1	14736343	14736345	56	NC_035787.1	14733297	14739193	0
NC_035787.1	18018536	18018538	52	NC_035787.1	17998351	18020188	0
NC_035787.1	19062109	19062111	-51	NC_035787.1	19059001	19065842	0
NC_035787.1	23056762	23056764	-55	NC_035787.1	23055774	23063272	0
NC_035787.1	26136336	26136338	-58	NC_035787.1	26130809	26168781	0
NC_035787.1	26805833	26805835	67	NC_035787.1	26800815	26823451	0
NC_035787.1	35987931	35987933	-68	NC_035787.1	35954802	36009134	0
NC_035787.1	36929767	36929769	58	NC_035787.1	36869826	36951154	0
NC_035787.1	40995376	40995378	69	NC_035787.1	40994302	40997974	0
NC_035787.1	41010273	41010275	52	NC_035787.1	41008698	41047839	0
NC_035787.1	42603398	42603400	57	NC_035787.1	42622580	42671860	19181
NC_035787.1	42755937	42755939	-54	NC_035787.1	42757110	42800682	1172
NC_035787.1	43903510	43903512	-52	NC_035787.1	43892282	43974434	0
NC_035787.1	44016221	44016223	70	NC_035787.1	43994595	44009778	-6444
NC_035787.1	44144692	44144694	50	NC_035787.1	44143790	44147653	0
NC_035787.1	45643698	45643700	-54	NC_035787.1	45623584	45649888	0
NC_035787.1	45654370	45654372	52	NC_035787.1	45652331	45665579	0
NC_035787.1	45658936	45658938	-56	NC_035787.1	45652331	45665579	0
NC_035787.1	45660028	45660030	-57	NC_035787.1	45652331	45665579	0
NC_035787.1	46132617	46132619	-52	NC_035787.1	46123112	46135120	0
NC_035787.1	47224356	47224358	-50	NC_035787.1	47219704	47228362	0
NC_035787.1	47281092	47281094	50	NC_035787.1	47281162	47285442	69
NC_035787.1	47787950	47787952	-63	NC_035787.1	47782341	47835455	0
NC_035787.1	47990101	47990103	-68	NC_035787.1	47984462	47992940	0
NC_035787.1	48000627	48000629	-54	NC_035787.1	48000153	48002428	0
NC_035787.1	48392396	48392398	-51	NC_035787.1	48329451	48401732	0
NC_035787.1	51474326	51474328	-55	NC_035787.1	51454419	51481044	0
NC_035787.1	52112610	52112612	-51	NC_035787.1	52108337	52115901	0
NC_035787.1	52788269	52788271	-65	NC_035787.1	52761565	52823185	0
NC_035787.1	53342424	53342426	-57	NC_035787.1	53306006	53379270	0
NC_035787.1	53514333	53514335	52	NC_035787.1	53489603	53537125	0
NC_035787.1	53528804	53528806	63	NC_035787.1	53489603	53537125	0
NC_035787.1	54271741	54271743	-58	NC_035787.1	54247634	54275236	0
NC_035787.1	54652599	54652601	60	NC_035787.1	54648214	54665684	0
NC_035787.1	55630869	55630871	-59	NC_035787.1	55623162	55631418	0
NC_035787.1	55858947	55858949	50	NC_035787.1	55858445	55866337	0
NC_035787.1	55930618	55930620	52	NC_035787.1	55931409	55953339	790
NC_035787.1	55936731	55936733	-50	NC_035787.1	55931409	55953339	0
NC_035787.1	56242010	56242012	-51	NC_035787.1	56224028	56287563	0
NC_035787.1	56264362	56264364	63	NC_035787.1	56224028	56287563	0
NC_035787.1	59103898	59103900	-53	NC_035787.1	59102998	59105345	0
NC_035787.1	59147923	59147925	-50	NC_035787.1	59147405	59151228	0
NC_035787.1	59175630	59175632	62	NC_035787.1	59151427	59195113	0
NC_035787.1	59176225	59176227	-61	NC_035787.1	59151427	59195113	0
NC_035787.1	59437352	59437354	-58	NC_035787.1	59430439	59438191	0
NC_035787.1	60366842	60366844	-51	NC_035787.1	60361992	60369635	0
NC_035787.1	61149801	61149803	-53	NC_035787.1	61140288	61162853	0
NC_035787.1	61702194	61702196	52	NC_035787.1	61676869	61793257	0
NC_035787.1	61910996	61910998	-59	NC_035787.1	61909899	61923688	0
NC_035787.1	61911189	61911191	-50	NC_035787.1	61909899	61923688	0
NC_035787.1	63698646	63698648	55	NC_035787.1	63696187	63708962	0
NC_035787.1	64163921	64163923	56	NC_035787.1	64152917	64164999	0
NC_035787.1	64163923	64163925	51	NC_035787.1	64152917	64164999	0
NC_035787.1	64479021	64479023	61	NC_035787.1	64432286	64482974	0
NC_035787.1	69040756	69040758	51	NC_035787.1	69028923	69046820	0
NC_035787.1	69874029	69874031	-59	NC_035787.1	69868997	69893822	0
NC_035787.1	70578758	70578760	-54	NC_035787.1	70567328	70585564	0
NC_035787.1	72586548	72586550	52	NC_035787.1	72583083	72591011	0
NC_035787.1	72590356	72590358	63	NC_035787.1	72583083	72591011	0
NC_035787.1	73255302	73255304	64	NC_035787.1	73253758	73262705	0
NC_035787.1	73806756	73806758	-50	NC_035787.1	73798650	73819605	0
NC_035787.1	74014234	74014236	-59	NC_035787.1	73997590	74015655	0
NC_035787.1	75185537	75185539	54	NC_035787.1	75177811	75191492	0
NC_035788.1	3144297	3144299	50	NC_035788.1	3142933	3152759	0
NC_035788.1	11940134	11940136	52	NC_035788.1	11938503	11987101	0
NC_035788.1	11942446	11942448	-66	NC_035788.1	11938503	11987101	0
NC_035788.1	13021323	13021325	57	NC_035788.1	12973932	13040233	0
NC_035788.1	18651924	18651926	51	NC_035788.1	18644084	18653046	0
NC_035788.1	20566858	20566860	-62	NC_035788.1	20563189	20570725	0
NC_035788.1	22718206	22718208	63	NC_035788.1	22709502	22730090	0
NC_035788.1	26653090	26653092	-67	NC_035788.1	26647338	26672569	0
NC_035788.1	46203996	46203998	-59	NC_035788.1	46167547	46238245	0
NC_035788.1	46234973	46234975	-83	NC_035788.1	46167547	46238245	0
NC_035788.1	46282476	46282478	50	NC_035788.1	46257229	46296850	0
NC_035788.1	48218753	48218755	58	NC_035788.1	48168811	48223066	0
NC_035788.1	48520658	48520660	51	NC_035788.1	48481134	48611604	0
NC_035788.1	48523419	48523421	57	NC_035788.1	48481134	48611604	0
NC_035788.1	48576353	48576355	55	NC_035788.1	48481134	48611604	0
NC_035788.1	49531182	49531184	58	NC_035788.1	49525827	49554137	0
NC_035788.1	51732938	51732940	57	NC_035788.1	51725921	51742010	0
NC_035788.1	53499669	53499671	57	NC_035788.1	53494081	53541206	0
NC_035788.1	56052703	56052705	-73	NC_035788.1	56049263	56055305	0
NC_035788.1	56054092	56054094	-55	NC_035788.1	56049263	56055305	0
NC_035788.1	56054101	56054103	-56	NC_035788.1	56049263	56055305	0
NC_035788.1	56054535	56054537	-51	NC_035788.1	56049263	56055305	0
NC_035788.1	56154690	56154692	54	NC_035788.1	56151820	56175438	0
NC_035788.1	56161204	56161206	51	NC_035788.1	56151820	56175438	0
NC_035788.1	56304983	56304985	57	NC_035788.1	56298939	56305688	0
NC_035788.1	59007351	59007353	-53	NC_035788.1	58986221	59021433	0
NC_035788.1	59053241	59053243	73	NC_035788.1	59032430	59091607	0
NC_035788.1	59053337	59053339	60	NC_035788.1	59032430	59091607	0
NC_035788.1	64582353	64582355	-68	NC_035788.1	64568441	64651567	0
NC_035788.1	65572754	65572756	51	NC_035788.1	65570776	65573162	0
NC_035788.1	65573006	65573008	51	NC_035788.1	65570776	65573162	0
NC_035788.1	65579240	65579242	-56	NC_035788.1	65575879	65591870	0
NC_035788.1	65581767	65581769	-70	NC_035788.1	65575879	65591870	0
NC_035788.1	65581782	65581784	-74	NC_035788.1	65575879	65591870	0
NC_035788.1	66163901	66163903	58	NC_035788.1	66162112	66172708	0
NC_035788.1	66170050	66170052	-63	NC_035788.1	66162112	66172708	0
NC_035788.1	66989251	66989253	54	NC_035788.1	66968589	66993270	0
NC_035788.1	67025454	67025456	-56	NC_035788.1	67004372	67026708	0
NC_035788.1	67025454	67025456	-56	NC_035788.1	67021342	67035955	0
NC_035788.1	68202687	68202689	-50	NC_035788.1	68198877	68214604	0
NC_035788.1	70228504	70228506	54	NC_035788.1	70211837	70239366	0
NC_035788.1	70231741	70231743	52	NC_035788.1	70211837	70239366	0
NC_035788.1	70761661	70761663	55	NC_035788.1	70746053	70768185	0
NC_035788.1	70996375	70996377	68	NC_035788.1	70981163	71001507	0
NC_035788.1	71239721	71239723	53	NC_035788.1	71232540	71243259	0
NC_035788.1	71420685	71420687	-59	NC_035788.1	71415422	71426642	0
NC_035788.1	71421195	71421197	-58	NC_035788.1	71415422	71426642	0
NC_035788.1	71422114	71422116	-64	NC_035788.1	71415422	71426642	0
NC_035788.1	75693189	75693191	53	NC_035788.1	75688023	75696061	0
NC_035788.1	76059469	76059471	-50	NC_035788.1	76053156	76075842	0
NC_035788.1	76059472	76059474	-68	NC_035788.1	76053156	76075842	0
NC_035788.1	76194268	76194270	51	NC_035788.1	76186897	76239777	0
NC_035788.1	76194281	76194283	50	NC_035788.1	76186897	76239777	0
NC_035788.1	76583487	76583489	-58	NC_035788.1	76558450	76602357	0
NC_035788.1	77344601	77344603	54	NC_035788.1	77341259	77354776	0
NC_035788.1	78353418	78353420	-75	NC_035788.1	78339482	78350467	-2952
NC_035788.1	80521352	80521354	61	NC_035788.1	80508899	80523048	0
NC_035788.1	90709051	90709053	-54	NC_035788.1	90649392	90725240	0
NC_035788.1	92754573	92754575	60	NC_035788.1	92753957	92755796	0
NC_035788.1	92760343	92760345	-53	NC_035788.1	92756011	92763326	0
NC_035788.1	99540196	99540198	51	NC_035788.1	99387229	99793015	0
NC_035788.1	99540196	99540198	51	NC_035788.1	99499601	99569489	0
NC_035789.1	1152812	1152814	-61	NC_035789.1	821514	1211632	0
NC_035789.1	1152812	1152814	-61	NC_035789.1	1136014	1175392	0
NC_035789.1	4916414	4916416	53	NC_035789.1	4914695	4938614	0
NC_035789.1	5560270	5560272	-51	NC_035789.1	5554140	5567021	0
NC_035789.1	7302117	7302119	-50	NC_035789.1	7285553	7312221	0
NC_035789.1	7947063	7947065	57	NC_035789.1	7946826	7997902	0
NC_035789.1	9432286	9432288	-51	NC_035789.1	9427924	9439218	0
NC_035789.1	9445653	9445655	-65	NC_035789.1	9441023	9449753	0
NC_035789.1	10721393	10721395	55	NC_035789.1	10698678	10726685	0
NC_035789.1	23133845	23133847	-51	NC_035789.1	23046996	23139360	0
NC_035789.1	25054245	25054247	56	NC_035789.1	25050927	25052852	-1394
