"","Genbank","V2","Uniprot","V4","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","mRNAchromosome","Gnomon","mRNA","mRNAstart","mRNAend","V6","mRNAstrand","V8","V9","DMLchromosome","DMLstart","DMLend","DMR","Percentdiff","ID","Parent","Dbxref=GeneID","V18","V19","Name","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"70","XM_022447031.1","sp","A9CPT4","TDRD1_ORYLA",23.15,216,139,4,2965,3609,821,1010,1e-06,57.4,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4633;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447031.1;Name=XM_022447031.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X1;transcript_id=XM_022447031.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4633","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447031.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X1","transcript_id=XM_022447031.1","","",""
"71","XM_022447031.1","sp","A9CPT4","TDRD1_ORYLA",30.14,209,118,6,4102,4728,604,784,9e-15,84.3,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4633;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447031.1;Name=XM_022447031.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X1;transcript_id=XM_022447031.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4633","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447031.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X1","transcript_id=XM_022447031.1","","",""
"72","XM_022447031.1","sp","A9CPT4","TDRD1_ORYLA",30.14,209,118,6,4102,4728,604,784,9e-15,84.3,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4633;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447031.1;Name=XM_022447031.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X1;transcript_id=XM_022447031.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4633","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447031.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X1","transcript_id=XM_022447031.1","","",""
"73","XM_022447031.1","sp","A9CPT4","TDRD1_ORYLA",32.35,68,31,1,3241,3444,205,257,0.075,42,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4633;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447031.1;Name=XM_022447031.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X1;transcript_id=XM_022447031.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4633","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447031.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X1","transcript_id=XM_022447031.1","","",""
"74","XM_022447031.1","sp","A9CPT4","TDRD1_ORYLA",32.35,68,31,1,3241,3444,205,257,0.075,42,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4633;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447031.1;Name=XM_022447031.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X1;transcript_id=XM_022447031.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4633","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447031.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X1","transcript_id=XM_022447031.1","","",""
"75","XM_022447031.1","sp","A9CPT4","TDRD1_ORYLA",30.53,95,62,2,4333,4611,208,300,7e-05,52,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4633;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447031.1;Name=XM_022447031.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X1;transcript_id=XM_022447031.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4633","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447031.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X1","transcript_id=XM_022447031.1","","",""
"76","XM_022447031.1","sp","A9CPT4","TDRD1_ORYLA",30.53,95,62,2,4333,4611,208,300,7e-05,52,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4633;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447031.1;Name=XM_022447031.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X1;transcript_id=XM_022447031.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4633","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447031.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X1","transcript_id=XM_022447031.1","","",""
"77","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",30.53,95,62,2,4366,4644,208,300,7e-05,52,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"78","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",30.53,95,62,2,4366,4644,208,300,7e-05,52,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"79","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",25.16,159,86,4,3127,3603,616,741,0.03,43.1,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"80","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",25.16,159,86,4,3127,3603,616,741,0.03,43.1,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"81","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",29.01,131,75,4,1765,2121,848,972,2e-05,53.5,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"82","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",29.01,131,75,4,1765,2121,848,972,2e-05,53.5,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"83","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",32.35,68,31,1,3274,3477,205,257,0.075,42,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"84","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",32.35,68,31,1,3274,3477,205,257,0.075,42,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"85","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",33.54,158,100,4,4288,4758,414,567,4e-16,88.6,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"86","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",33.54,158,100,4,4288,4758,414,567,4e-16,88.6,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"87","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",29.37,143,77,4,3112,3540,390,508,4e-05,52.8,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"88","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",29.37,143,77,4,3112,3540,390,508,4e-05,52.8,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"89","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",28.74,174,98,4,4168,4683,858,1007,5e-11,72,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"90","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",28.74,174,98,4,4168,4683,858,1007,5e-11,72,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"91","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",30.14,209,118,6,4135,4761,604,784,9e-15,84.3,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"92","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",30.14,209,118,6,4135,4761,604,784,9e-15,84.3,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"93","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",31.68,101,63,2,1903,2205,656,750,2e-04,50.1,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"94","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",31.68,101,63,2,1903,2205,656,750,2e-04,50.1,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"95","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",32,150,84,4,1786,2208,391,531,2e-09,66.6,"NC_035780.1","Gnomon","mRNA",46044710,46044711,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044709,46044711,"+",-65,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
"96","XM_022447040.1","sp","A9CPT4","TDRD1_ORYLA",32,150,84,4,1786,2208,391,531,2e-09,66.6,"NC_035780.1","Gnomon","mRNA",46044691,46044692,".","-",".","ID=rna4634;Parent=gene2726;Dbxref=GeneID:111110504,Genbank:XM_022447040.1;Name=XM_022447040.1;gbkey=mRNA;gene=LOC111110504;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns;product=uncharacterized LOC111110504%2C transcript variant X2;transcript_id=XM_022447040.1","NC_035780.1",46044690,46044692,"+",-56,"ID=rna4634","Parent=gene2726","Dbxref=GeneID",111110504,"Genbank","Name=XM_022447040.1","gbkey=mRNA","gene=LOC111110504","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 1 sample with support for all annotated introns","product=uncharacterized LOC111110504%2C transcript variant X2","transcript_id=XM_022447040.1","","",""
